Action,Keyword status,Customer ID,Campaign,Ad group,Keyword,Match Type,Final URL
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Hamilton - Carluke Emergency,roadside tyre fitting Carluke,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/hamilton/carluke
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Hamilton - Carluke Emergency,tyre call out Carluke,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/hamilton/carluke
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Hamilton - Carluke Emergency,tyre call out Carluke,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/hamilton/carluke
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Hamilton - Carluke Emergency,tyre callout Carluke,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/hamilton/carluke
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Hamilton - Carluke Emergency,tyre callout Carluke,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/hamilton/carluke
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Hamilton - Carluke Emergency,puncture repair Carluke,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/hamilton/carluke
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Hamilton - Carluke Emergency,puncture repair Carluke,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/hamilton/carluke
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Hamilton - Carluke Emergency,emergency puncture repair Carluke,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/hamilton/carluke
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Hamilton - Carluke Emergency,emergency puncture repair Carluke,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/hamilton/carluke
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Hamilton - Lanark Emergency,emergency tyre fitting Lanark,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/hamilton/lanark
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Hamilton - Lanark Emergency,emergency tyre fitting Lanark,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/hamilton/lanark
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Hamilton - Lanark Emergency,emergency tyre fitter Lanark,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/hamilton/lanark
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Hamilton - Lanark Emergency,emergency tyre fitter Lanark,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/hamilton/lanark
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Hamilton - Lanark Emergency,24 hour tyre fitter Lanark,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/hamilton/lanark
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Hamilton - Lanark Emergency,24 hour tyre fitter Lanark,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/hamilton/lanark
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Hamilton - Lanark Emergency,24 hour tyre fitting Lanark,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/hamilton/lanark
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Hamilton - Lanark Emergency,24 hour tyre fitting Lanark,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/hamilton/lanark
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Hamilton - Lanark Emergency,mobile tyre fitter Lanark,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/hamilton/lanark
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Hamilton - Lanark Emergency,mobile tyre fitter Lanark,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/hamilton/lanark
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Hamilton - Lanark Emergency,mobile tyre fitting Lanark,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/hamilton/lanark
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Hamilton - Lanark Emergency,mobile tyre fitting Lanark,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/hamilton/lanark
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Hamilton - Lanark Emergency,mobile tyre repair Lanark,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/hamilton/lanark
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Hamilton - Lanark Emergency,mobile tyre repair Lanark,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/hamilton/lanark
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Hamilton - Lanark Emergency,flat tyre help Lanark,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/hamilton/lanark
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Hamilton - Lanark Emergency,flat tyre help Lanark,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/hamilton/lanark
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Hamilton - Lanark Emergency,flat tyre repair Lanark,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/hamilton/lanark
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Hamilton - Lanark Emergency,flat tyre repair Lanark,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/hamilton/lanark
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Hamilton - Lanark Emergency,roadside tyre fitting Lanark,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/hamilton/lanark
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Hamilton - Lanark Emergency,roadside tyre fitting Lanark,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/hamilton/lanark
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Hamilton - Lanark Emergency,tyre call out Lanark,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/hamilton/lanark
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Hamilton - Lanark Emergency,tyre call out Lanark,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/hamilton/lanark
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Hamilton - Lanark Emergency,tyre callout Lanark,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/hamilton/lanark
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Hamilton - Lanark Emergency,tyre callout Lanark,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/hamilton/lanark
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Hamilton - Lanark Emergency,puncture repair Lanark,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/hamilton/lanark
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Hamilton - Lanark Emergency,puncture repair Lanark,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/hamilton/lanark
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Hamilton - Lanark Emergency,emergency puncture repair Lanark,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/hamilton/lanark
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Hamilton - Lanark Emergency,emergency puncture repair Lanark,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/hamilton/lanark
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - Emergency 24-7,emergency tyre fitting East Kilbride,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - Emergency 24-7,emergency tyre fitting East Kilbride,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - Emergency 24-7,emergency tyre fitter East Kilbride,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - Emergency 24-7,emergency tyre fitter East Kilbride,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - Emergency 24-7,24 hour tyre fitter East Kilbride,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - Emergency 24-7,24 hour tyre fitter East Kilbride,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - Emergency 24-7,24 hour tyre fitting East Kilbride,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - Emergency 24-7,24 hour tyre fitting East Kilbride,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - Emergency 24-7,mobile tyre fitter East Kilbride,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - Emergency 24-7,mobile tyre fitter East Kilbride,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - Emergency 24-7,mobile tyre fitting East Kilbride,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - Emergency 24-7,mobile tyre fitting East Kilbride,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - Emergency 24-7,mobile tyre repair East Kilbride,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - Emergency 24-7,mobile tyre repair East Kilbride,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - Emergency 24-7,flat tyre help East Kilbride,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - Emergency 24-7,flat tyre help East Kilbride,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - Emergency 24-7,flat tyre repair East Kilbride,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - Emergency 24-7,flat tyre repair East Kilbride,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - Emergency 24-7,roadside tyre fitting East Kilbride,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - Emergency 24-7,roadside tyre fitting East Kilbride,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - Emergency 24-7,tyre call out East Kilbride,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - Emergency 24-7,tyre call out East Kilbride,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - Emergency 24-7,tyre callout East Kilbride,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - Emergency 24-7,tyre callout East Kilbride,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - Emergency 24-7,puncture repair East Kilbride,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - Emergency 24-7,puncture repair East Kilbride,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - Emergency 24-7,emergency puncture repair East Kilbride,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - Emergency 24-7,emergency puncture repair East Kilbride,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - Flat Tyre Call,emergency tyre fitting East Kilbride,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - Flat Tyre Call,emergency tyre fitting East Kilbride,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - Flat Tyre Call,emergency tyre fitter East Kilbride,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - Flat Tyre Call,emergency tyre fitter East Kilbride,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - Flat Tyre Call,24 hour tyre fitter East Kilbride,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - Flat Tyre Call,24 hour tyre fitter East Kilbride,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - Flat Tyre Call,24 hour tyre fitting East Kilbride,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - Flat Tyre Call,24 hour tyre fitting East Kilbride,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - Flat Tyre Call,mobile tyre fitter East Kilbride,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - Flat Tyre Call,mobile tyre fitter East Kilbride,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - Flat Tyre Call,mobile tyre fitting East Kilbride,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - Flat Tyre Call,mobile tyre fitting East Kilbride,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - Flat Tyre Call,mobile tyre repair East Kilbride,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - Flat Tyre Call,mobile tyre repair East Kilbride,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - Flat Tyre Call,flat tyre help East Kilbride,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - Flat Tyre Call,flat tyre help East Kilbride,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - Flat Tyre Call,flat tyre repair East Kilbride,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - Flat Tyre Call,flat tyre repair East Kilbride,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - Flat Tyre Call,roadside tyre fitting East Kilbride,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - Flat Tyre Call,roadside tyre fitting East Kilbride,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - Flat Tyre Call,tyre call out East Kilbride,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - Flat Tyre Call,tyre call out East Kilbride,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - Flat Tyre Call,tyre callout East Kilbride,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - Flat Tyre Call,tyre callout East Kilbride,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - Flat Tyre Call,puncture repair East Kilbride,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - Flat Tyre Call,puncture repair East Kilbride,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - Flat Tyre Call,emergency puncture repair East Kilbride,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - Flat Tyre Call,emergency puncture repair East Kilbride,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - Westwood Emergency,emergency tyre fitting Westwood,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride/westwood
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - Westwood Emergency,emergency tyre fitting Westwood,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride/westwood
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - Westwood Emergency,emergency tyre fitter Westwood,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride/westwood
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - Westwood Emergency,emergency tyre fitter Westwood,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride/westwood
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - Westwood Emergency,24 hour tyre fitter Westwood,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride/westwood
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - Westwood Emergency,24 hour tyre fitter Westwood,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride/westwood
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - Westwood Emergency,24 hour tyre fitting Westwood,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride/westwood
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - Westwood Emergency,24 hour tyre fitting Westwood,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride/westwood
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - Westwood Emergency,mobile tyre fitter Westwood,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride/westwood
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - Westwood Emergency,mobile tyre fitter Westwood,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride/westwood
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - Westwood Emergency,mobile tyre fitting Westwood,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride/westwood
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - Westwood Emergency,mobile tyre fitting Westwood,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride/westwood
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - Westwood Emergency,mobile tyre repair Westwood,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride/westwood
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - Westwood Emergency,mobile tyre repair Westwood,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride/westwood
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - Westwood Emergency,flat tyre help Westwood,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride/westwood
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - Westwood Emergency,flat tyre help Westwood,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride/westwood
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - Westwood Emergency,flat tyre repair Westwood,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride/westwood
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - Westwood Emergency,flat tyre repair Westwood,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride/westwood
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - Westwood Emergency,roadside tyre fitting Westwood,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride/westwood
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - Westwood Emergency,roadside tyre fitting Westwood,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride/westwood
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - Westwood Emergency,tyre call out Westwood,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride/westwood
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - Westwood Emergency,tyre call out Westwood,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride/westwood
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - Westwood Emergency,tyre callout Westwood,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride/westwood
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - Westwood Emergency,tyre callout Westwood,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride/westwood
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - Westwood Emergency,puncture repair Westwood,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride/westwood
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - Westwood Emergency,puncture repair Westwood,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride/westwood
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - Westwood Emergency,emergency puncture repair Westwood,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride/westwood
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - Westwood Emergency,emergency puncture repair Westwood,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride/westwood
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - Hairmyres Emergency,emergency tyre fitting Hairmyres,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride/hairmyres
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - Hairmyres Emergency,emergency tyre fitting Hairmyres,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride/hairmyres
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - Hairmyres Emergency,emergency tyre fitter Hairmyres,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride/hairmyres
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - Hairmyres Emergency,emergency tyre fitter Hairmyres,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride/hairmyres
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - Hairmyres Emergency,24 hour tyre fitter Hairmyres,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride/hairmyres
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - Hairmyres Emergency,24 hour tyre fitter Hairmyres,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride/hairmyres
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - Hairmyres Emergency,24 hour tyre fitting Hairmyres,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride/hairmyres
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - Hairmyres Emergency,24 hour tyre fitting Hairmyres,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride/hairmyres
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - Hairmyres Emergency,mobile tyre fitter Hairmyres,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride/hairmyres
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - Hairmyres Emergency,mobile tyre fitter Hairmyres,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride/hairmyres
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - Hairmyres Emergency,mobile tyre fitting Hairmyres,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride/hairmyres
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - Hairmyres Emergency,mobile tyre fitting Hairmyres,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride/hairmyres
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - Hairmyres Emergency,mobile tyre repair Hairmyres,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride/hairmyres
